chain,project,symbol,tvlUsd,apyBase,apyReward,apy,rewardTokens,pool,apyPct1D,apyPct7D,apyPct30D,stablecoin,ilRisk,exposure,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apyMean30d,volumeUsd1d,volumeUsd7d,apyBaseInception,predictedClass,predictedConfidence,binnedConfidence
Solana,raydium,LIQ-USDC,17706,2.67,,2.67,,6d94a5df-0744-439e-8e76-ef4aa785c717,1.4,-3.36,1,false,yes,multi,,5.34017,0.33236,215,false,,,,3.68985,,,,Down,56.00000000000001,1
Avalanche,trader-joe-dex,FTOMB-WAVAX,17700,0,,0,,ffcfdaa9-7300-4c8e-8f4a-5ba51bfe525c,0,0,0,false,yes,multi,,1.89723,0.33384,385,false,"0x7dfce792c83f283ecfe7ea7ed308f9b891073540,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7",,0.0021,0.20532,,2.37857,,,,
Avalanche,autofarm,WAVAX-QI,17694,,,35.332,,34af49cf-5302-4876-b2e2-38eb07824289,9.05212,32.92456,18.03797,false,yes,multi,BenQi,34.02492,1.06684,200,false,0xE530dC2095Ef5653205CF5ea79F8979a7028065c,,,11.54291,,,,Down,76,2
Optimism,zipswap,WETH-ZIP,17688,0.06152,,0.06152,,7b7e531a-16d1-4d02-99a0-bafe876af923,,,-0.36682,false,yes,multi,,2.24125,0.46862,201,false,,,,17.07839,,,,Stable/Up,61,1
Fantom,beethoven-x,DAI-USDC-WFTM-FANG,17680,7.86903,0.00284,7.87187,0xf24bcf4d1e507740041c9cfd2dddb29585adce1e,0f7a5eee-6669-43ce-bd75-3d111b462d85,-3.48675,4.81093,-19.06739,false,yes,multi,,34.14867,1.14822,256,false,,,,18.84488,,,,Stable/Up,78,3
Solana,raydium,FREN-USDC,17676,0,,0,,4e2f8b72-55ff-4426-908f-a5dbd49e2fb1,-0.01,0,0,false,yes,multi,,0.0573,0.02352,215,false,,,,0.01507,,,,,,
Arbitrum,gamma,WETH-USDC,17673,6.74492,0,6.74492,,62c87c15-b1c2-450a-bbc8-c04fd23bb8c0,-4.39431,-0.20685,-0.42407,false,yes,multi,0.3%,5.23086,0.20789,93,false,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8",,,6.37369,,,,Down,79,3
Ethereum,sushiswap,WETH-ZRX,17666,1.38148,0,1.38148,,f0fcba48-990d-41f0-b88d-53169643bcd2,1.23549,-0.28443,-0.9015,false,yes,multi,,6.28495,1.28837,309,true,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe41d2489571d322189246dafa5ebde1f4699f498",-0.02061,6.29708,5.75296,222.87258,7130.8488,,Down,60,1
Arbitrum,camelot,FUSDC-USDC,17662,1.57109,,1.57109,,0e0dadbf-216b-431b-9fd4-5f4778e4498e,-0.6834,1.05984,,true,no,multi,,1.57821,0.07628,10,false,"0x4cfa50b7ce747e2d61724fcac57f24b748ff2b2a,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8",,2.10064,1.14432,1520.43514,14269.42734,,Stable/Up,66,2
Arbitrum,uniswap-v3,WETH-RPL,17658,78.22747,,78.22747,,968453f4-8011-4d08-bbf1-c554f28376a6,-100.91056,-50.16277,,false,yes,multi,"1%, stablePool=false",130.82648,2.72841,26,true,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xb766039cc6db368759c1e56b79affe831d0cc507",,175.53512,225.1516,3784.44473,59606.87978,,Down,62,1
Polygon,uniswap-v3,MNI-USDT,17656,0,,0,,8b07736d-deec-482e-b769-85947b5c8134,0,,,false,yes,multi,"0.05%, stablePool=false",0,0,2,false,"0x22f991e509102ed4c2babd82424c46bd3d203bd3,0xc2132d05d31c914a87c6611c10748aeb04b58e8f",,0,0,,,,,,
Avalanche,pangolin,VEE-WAVAX,17652,9.42534,0,9.42534,,ba31b153-100f-47c7-b178-7f7292fecd99,4.02396,7.56748,5.21274,false,yes,multi,,11.02037,1.02296,358,false,"0x3709e8615e02c15b096f8a9b460ccb8ca8194e86,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7",,28.4501,9.51222,1519.43562,32192.78648,,Down,78,3
Solana,orca,SLC-USDC,17631,,,6.32872,,721801ed-97a0-4696-a128-92378f6af80e,4.79433,5.09093,5.25394,false,yes,multi,Aquafarm,4.93268,0.5026,42,false,,,,2.20095,1288.68261,2714.93706,,Down,79,3
Ethereum,sushiswap,WSCRT-WETH,17626,0,0,0,,7f1bfce8-a735-4c7e-946a-b9616a6800cb,-1.24683,,,false,yes,multi,,3.61134,0.42518,239,false,"0x2b89bf8ba858cd2fcee1fada378d5cd6936968be,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.02695,0.17666,1.42021,,199.59563,,,,
Polygon,beefy,AVAX-ETH,17623,,,0,,e3d1e0c2-f4b3-4239-86e1-2e06929f2d1e,0,0,0,false,yes,multi,Sushi,2.59131,0.22229,248,false,,,,0,,,,,,
Polygon,quickswap-dex,WMATIC-JRTO,17618,0,,0,,a6a8e30b-e7fb-45f8-963c-a8e1df8a5bb3,0,0,0,false,yes,multi,,0.01488,0.00761,358,false,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x7e108699ced91a73d1a8887a49888f86bdeed8d1",,0,0.00177,,,,,,
Polygon,rehold,WETH-DAI,17618,150,,150,,58a2353f-b6c5-4cc4-90e1-8ac5ecf33613,0,,,false,yes,multi,"Calculated as: 24h yield * 365. APY is fixed, and extendable with no limits after the staking period ends",150,0,3,true,"0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063",,,150,,,,,,
Ethereum,sushiswap,PEAK-WETH,17598,0.25267,0,0.25267,,92f1914b-d3b1-40cd-8a06-600ee33bf7a5,-3.68094,-0.19443,0.25267,false,yes,multi,,2.14839,0.25548,358,false,"0x630d98424efe0ea27fb1b3ab7741907dffeaad78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.48797,1.04568,0.68841,40.60712,1179.62415,,Down,82,3
BSC,midas-capital,JCHF,17582,1.61431,0,1.61431,,216735f1-39f3-403e-8050-e632752ad68e,0,1.58976,1.15053,false,no,single,Jarvis jFIAT pool in bsc,1.19087,0.03372,32,false,0x7c869b5A294b1314E985283d01C702B62224a05f,,,1.22285,,,,Down,57.99999999999999,1
Polygon,uniswap-v3,ICHI-ONEBTC,17572,0,,0,,6decd02e-9a93-4469-a220-bb0f57c057d3,0,0,0,false,yes,multi,"1%, stablePool=false",0,0,241,false,"0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6,0x1f194578e7510a350fb517a9ce63c40fa1899427",,0,0,,,,,,
Fantom,tarot,FUSDT,17549,2.08633,,2.08633,,95f129af-61c2-4c3f-8ed8-b57d9f1d3383,1.50391,-81.15472,-20.33413,true,no,single,Spooky V2 fUSDT/WFTM,4.02763,0.47874,200,false,"0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83",,,15.30812,,,,Stable/Up,76,2
Polygon,quickswap-dex,UFT-WETH,17542,22.9515,,22.9515,,2d78aa8e-cc84-43f6-bedd-6faf35cb74ae,12.36182,10.82271,0.05617,false,yes,multi,,14.15252,0.9607,358,false,"0x5b4cf2c120a9702225814e18543ee658c5f8631e,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619",-0.0543,30.15071,28.09104,3676.90961,33904.62729,,Down,77,3
Fantom,granary-finance,LINK,17540,0.0106,,0.0106,,1b161f78-67e1-462b-b3de-01b45690395b,0.00061,0.00129,-0.0743,false,no,single,,0.59725,0.02682,211,false,0xb3654dc3d10ea7645f8319668e8f54d2574fbdc8,,,0.04468,,,,Stable/Up,60,1
Avalanche,trader-joe-dex,WAVAX-PERA,17533,0.61944,,0.61944,,d3762016-bb1b-4fae-aee8-65cc096c38ab,-24.05691,-0.37752,-4.06121,false,yes,multi,,8.44744,0.86235,338,false,"0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xfda866cfece71f4c17b4a5e5f9a00ac08c72eadc",,5.69802,7.26122,99.18639,6404.22357,,Stable/Up,59,1
Avalanche,beefy,GMX,17494,,,10.1143,,0183e706-5b8e-4748-ae0e-156c9bdb8007,0.02729,7.08287,-3.23477,false,no,single,Gmx,6.36897,0.17659,49,false,0x62edc0692BD897D2295872a9FFCac5425011c661,,,6.61758,,,,Down,78,3
Arbitrum,sushiswap,$TRIBE-WETH,17490,3.52877,0,3.52877,,95e711c5-2e87-4e45-bd39-0918590c5ced,3.43197,3.48538,-4.25114,false,yes,multi,,5.09198,0.70552,122,false,"0x58ea7917f74834dbe6b57d0a2a74fb68c1e94c55,0x82af49447d8a07e3bd95bd0d56f35241523fbab1",,0.55321,0.51626,563.63536,620.23041,,Down,66,2
Polygon,quickswap-dex,USDC-BTCV,17483,0,,0,,f5b185fa-ddc3-4e21-b043-80a2e2e78071,-6.65533,0,0,false,yes,multi,,0.43077,0.06418,358,false,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xe52f979590067637120004d188771b4ae48807ee",,0.94816,0.23283,,1062.61931,,,,
Ethereum,bancor-v3,RLC,17482,0.62789,,0.62789,,fd5c01a1-5cd8-4e14-a480-cd9109b8655b,0,0.5809,0.35081,false,no,single,,0.18643,0.0102,206,false,0x607F4C5BB672230e8672085532f7e901544a7375,,,0.20848,,,,Down,54,1
Optimism,granary-finance,USDT,17471,6.37051,,6.37051,,e2ab1a59-6898-4dd0-b522-47a0a286fa12,5.51177,-50.1719,,true,no,single,,3.21902,0.35159,101,false,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,,,12.58919,,,,Down,72,2
Polygon,quickswap-dex,ANY-QUICK,17463,5.68654,,5.68654,,2da360ca-487f-43c5-9dcc-f3f9f7e70d85,4.87757,4.11274,2.87434,false,yes,multi,,11.20855,0.72203,248,false,"0x6ab6d61428fde76768d7b45d8bfeec19c6ef91a8,0x831753dd7087cac61ab5644b308642cc1c33dc13",-0.00874,5.57103,11.37786,906.87295,6236.24669,,Stable/Up,52,1
Avalanche,trader-joe-dex,FOOKZ-WAVAX,17439,0,,0,,e39b4703-4333-4749-a480-83f244ab74fd,0,0,-0.04361,false,yes,multi,,1.05019,0.20284,219,false,"0x27301e48af707f950765d5570d7279a6e3e3bc5b,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7",,0,0.10552,,,,,,
Polygon,quickswap-dex,WMATIC-FIRE,17436,0,,0,,2c23c2ba-049f-41e3-a6e0-de6088c4ab20,0,-0.10324,-0.20455,false,yes,multi,,0.09459,0.01533,358,false,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xe118e8b6dc166cd83695825eb1d30e792435bb00",-0.00001,0.00501,0.05226,,5.59515,,,,
Arbitrum,beefy,MAGIC-USDC,17434,,,57.26023,,ca5cd4ed-d832-4a3c-9544-966d6429b59d,-35.65429,,-2.71387,false,yes,multi,Balancer,48.41528,0.86562,41,true,,,,35.78724,,,,Down,74,2
Polygon,gamma,WBTC-WETH,17434,6.32541,0,6.32541,,8e4cfdea-61e7-4923-be94-a9ef57540c19,-4.24287,5.5321,,false,yes,multi,0.05%,2.58987,0.17473,21,false,"0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619",,,2.20981,,,,Down,87,3
Polygon,uniswap-v3,WETH-WETH,17433,0.06245,,0.06245,,9af50be7-7d50-4a3e-ada1-49f5c0a03cd2,0.06245,0.06245,0.06245,false,no,multi,"1%, stablePool=false",6.425,0.96323,136,false,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xae740d42e4ff0c5086b2b5b5d149eb2f9e1a754f",,0,0.74858,2.98285,475.81315,,Stable/Up,67,2
BSC,autofarm,USDC-BUSD,17428,,,0.14711,,73382cca-87cd-40ce-9aed-3c59ae468cdf,-0.18491,-10.6506,-0.09756,true,no,multi,PancakeSwap,1.9205,0.38699,200,false,0x2354ef4DF11afacb85a5C7f98B624072ECcddbB1,,,5.27709,,,,Down,57.99999999999999,1
Avalanche,trader-joe-dex,BLZZ-WAVAX,17426,0.06551,,0.06551,,07fee8ce-df78-4fce-8889-ae6818e011ee,0.06551,0.06551,0.06551,false,yes,multi,,1.97286,0.39467,402,false,"0x0f34919404a290e71fc6a510cb4a6acb8d764b24,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7",,0.00933,0.00196,10.42549,10.42549,,Down,51,1
Ethereum,sushiswap,WETH-MFER,17417,0,0,0,,95bafcd5-02bd-48ef-b820-bf44d58fdf70,0,0,,false,yes,multi,,2.37501,0.26157,285,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdf7a2593a70ff1e69b5a20644ae848558a2f7c86",,1.47926,1.84205,,1651.53566,,,,
BSC,autofarm,WBNB-ETH,17415,,,1.35943,,1bc64ea1-6a59-4cec-9214-209814ae523b,-2.69736,-0.47664,-3.14256,false,yes,multi,MDEX,6.05323,0.21479,200,false,0x82E8F9e7624fA038DfF4a39960F5197A43fa76aa,,,2.59384,,,,Stable/Up,70,2
Polygon,harvest-finance,WMATIC,17407,,,8.45412,,834625c8-010b-41b3-900e-d03f5f3db4af,-1.2572,-0.1552,1.12663,false,no,single,MaticX,20.64103,0.60939,127,false,,,,7.79145,,,,Stable/Up,54,1
Fantom,beefy,ICE-FTM,17401,,,0,,73912791-781e-4afc-bca4-5e89fa4ac677,,0,0,false,yes,multi,Spookyswap,14.73108,0.85505,250,false,,,,0,,,,,,
Arbitrum,sushiswap,LEARN-WETH,17391,0.91535,0,0.91535,,90080c58-de53-4982-bbfa-cc96d028a9d7,0.40581,0.75833,,false,yes,multi,,7.27859,0.64781,24,false,"0x55162e966bd7dce0a471ce3bc6a8dc751317613d,0x82af49447d8a07e3bd95bd0d56f35241523fbab1",,0.55036,8.15544,145.37354,613.53626,,Stable/Up,74,2
Solana,raydium,MEAN-USDC,17391,3.97,,3.97,,1e472365-5955-4658-b239-1bf8cfed7f35,-5.54,1.8,0.18,false,yes,multi,,5.16954,0.27043,215,false,,,,5.74885,,,,Down,62,1
Polygon,quickswap-dex,WMATIC-EMON,17385,0.21381,,0.21381,,68972ec2-6015-4d12-bee9-6415a1f070f7,-1.87437,-11.81659,-224.9804,false,yes,multi,,12.09922,0.80274,358,false,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a",-0.0111,4.47893,15.52864,33.94641,4991.4535,,Stable/Up,80,3
BSC,thena,HAY-CUSD,17382,,12.20663,12.20663,0xF4C8E32EaDEC4BFe97E0F595AdD0f4450a863a11,9f24834a-1e65-458f-bc09-6bf7bf92907a,-0.25032,-16.8967,,true,no,multi,,27.20204,0.3275,23,false,"0x0782b6d8c4551b9760e74c0545a9bcd90bdc41e5,0xfa4ba88cf97e282c505bea095297786c16070129",-0.0008,,27.46404,,,,Stable/Up,60,1
Avalanche,pangolin,WAVAX-DEP,17375,0.0068,0,0.0068,,985e9a82-3e1b-47cf-9a6b-f0fe22d5b839,-4.27176,0.0068,0.0068,false,yes,multi,,3.50209,0.2199,388,false,"0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xd4d026322c88c2d49942a75dff920fcfbc5614c1",,2.67294,1.23482,1.07917,2976.99945,,Stable/Up,69,2
Polygon,balancer-v2,WBTC-WETH,17366,1.42421,,1.42421,,dfc2ebc4-8499-4693-9b28-00a0ef88bf3e,-3.04225,,,false,yes,multi,,1.53569,0.07939,28,false,"0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619",-0.16642,,1.54899,,,,Down,52,1
Ethereum,nftx,SONG-WETH,17364,,,7.13876,0xac59badc3487bdc3c077a9061f4c9c9871390153,7f076bc8-1b3a-46ed-b3ed-721b2a045e66,0,0.64111,0.97802,false,yes,multi,,18.49113,0.47036,196,false,"0xac59badc3487bdc3c077a9061f4c9c9871390153,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,,6.57041,,,,Down,59,1
Arbitrum,sushiswap,WETH-VRA,17343,,0,0,,537ad0cf-9938-48b9-b310-ac7526eb5f0f,,,,false,yes,multi,,0,0,1,false,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xeee96b600e6271ec11da0fa228e711e77ca4f243",,,0,,,,,,
BSC,beefy,BIFI-BNB,17334,,,8.01713,,06648505-d830-46bc-802c-b8ee61ec4b0c,0.54154,-11.30277,-0.16948,false,yes,multi,Biswap,11.3504,0.42228,339,false,,,,8.13643,,,,Down,71,2
Solana,francium,SHDW-USDC,17329,25.55279,,25.55279,,63213945-0ff6-46d5-a8b3-c5bd98253f72,-4.66641,1.79534,7.34312,false,yes,multi,Leveraged Yield Farming on Orca,34.27563,1.63704,200,true,,,,49.9537,,,,Down,73,2
Arbitrum,sushiswap,WETH-AMARS,17326,0,0,0,,63e7c4f2-72ed-48e1-9a49-879cd299d5b5,0,0,0,false,yes,multi,,0.0036,0.00121,345,false,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xe4e02d69dfacc482dbfbcb4f5f173bc378422717",,0.02351,0.01182,,26.109,,,,
Gnosis,acryptos,WETH,17319,,,19.1,,1c812f58-8ac8-4d21-b89c-6e97e6a9dbfe,-0.5,5.07,14.28,false,no,single,Agave,9.56591,0.26249,188,false,,,,16.52824,,,,Down,67,2
Arbitrum,camelot,WETH-MILK,17316,1.87157,,1.87157,,4f46ec01-6757-41f9-a1e0-578aadf4a5fe,-0.72408,-0.7591,,false,yes,multi,,6.55829,0.37021,24,false,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xc0a306cb5729584751ed3528b8447fabda458993",,2.17479,8.76205,295.95706,2413.95828,,Stable/Up,67,2
Fantom,tarot,WFTM,17306,0.38662,,0.38662,,1785a88e-b8e1-4d6d-a0d8-6de2329f6757,0.00072,0.00072,-0.11716,false,no,single,Spirit Boosted WFTM/sFTMX,0.33765,0.01849,200,false,"0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xd7028092c830b5C8FcE061Af2E593413EbbC1fc1",,,0.39086,,,,Down,50,1
Ethereum,bank-of-chain,USDI,17269,18.5207,,18.5207,,78981869-d2c1-4fe1-94e5-68ba2cf95ae1,3.6026,10.4514,7.9239,true,no,single,,7.59889,0.2687,97,false,"0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x0000000000085d4780B73119b644AE5ecd22b376,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0x8E870D67F660D95d5be530380D0eC0bd388289E1,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51",,,9.70463,,,,Down,83,3
Fantom,beefy,FRAX-USDC,17268,,,0,,5f9a1656-496f-45a0-a868-4410bb1fa5be,0,0,0,true,no,multi,Wigoswap,3.59697,0.25062,366,false,,,,0,,,,,,
Ethereum,balancer-v2,AAVE-BAL-RARE-ENS-RPL-GTC-HAUS-ROBOT,17265,0.32782,,0.32782,,11870ede-a8fb-42b0-b10c-cf7d958c2fef,0.20077,,-1.38034,false,yes,multi,,1.33534,0.08349,347,false,"0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xba100000625a3754423978a60c9317c58a424e3d,0xba5bde662c17e2adff1075610382b9b691296350,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,0xf2051511b9b121394fa75b8f7d4e7424337af687,0xfb5453340c03db5ade474b27e68b6a9c6b2823eb",-0.01643,,0.64885,,,,Down,56.99999999999999,1
Polygon,dystopia,WMATIC-DYST,17262,14.54518,,14.54518,,e145231a-6471-4b9d-8e42-5090ff8aa195,-16.70226,6.93968,-38.06213,false,yes,multi,,16.44329,0.55923,285,false,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x39ab6574c289c3ae4d88500eec792ab5b947a5eb",-0.02225,19.8308,17.19429,2292.94018,21943.37234,,Down,71,2
Avalanche,trader-joe-dex,USDC-AVABBC,17251,0.73655,,0.73655,,8883cc60-fb1c-456e-b0ca-19c48700f21b,-0.67975,-0.58708,-2.4144,false,yes,multi,,2.23986,0.19675,227,false,"0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xe83ce6bfb580583bd6a62b4be7b34fc25f02910d",,1.24285,1.57925,116.03517,1374.34896,,Down,60,1
Polygon,sushiswap,WMATIC-CGG,17248,1.59578,0,1.59578,,ccd85e11-a85f-40d4-8fca-e1879b40b909,-2.46921,-2.86415,-13.28818,false,yes,multi,,5.75506,0.29619,341,false,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x2ab4f9ac80f33071211729e45cfc346c1f8446d5",-0.10322,4.32208,6.07224,251.35753,4778.59858,,Stable/Up,67,2
Arbitrum,uniswap-v3,GNS-USDC,17236,108.26388,,108.26388,,e66a51f8-006d-4999-b234-eaf270057c98,,65.16444,-3951.17779,false,yes,multi,1%,98.48463,3.15397,77,true,"0x18c11fd286c5ec11c3b683caa813b77f5163a122,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8",-18.8701,88.01651,112.02447,5112.52699,29174.65192,,Down,66,2
Polygon,quickswap-dex,END-WETH,17236,0,,0,,0b69c2f1-8088-4d84-94d2-7cf97f74bd3a,0,0,0,false,yes,multi,,1.05117,0.19977,42,false,"0x67b86157995bbfa2918e7df6fd4d8181a41f19ac,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619",,0,1.27194,,,,,,
Arbitrum,sushiswap,WETH-FOX,17233,,0,0,,4761e80c-2c9d-47fc-852d-a4565f5df434,,,,false,yes,multi,,0,0,1,false,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xb0786f5acbca3b958e6c0657bb2a5602b493d2e4",,,0,,,,,,
Ethereum,sushiswap,SONG-WETH,17231,0.52906,0,0.52906,,edc135db-154f-463b-990f-35159f5af95f,0.52906,-2.48097,0.52906,false,yes,multi,,0.80124,0.11807,344,false,"0xac59badc3487bdc3c077a9061f4c9c9871390153,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0.30182,0.32249,83.2511,333.36339,,Down,87,3
Ethereum,pickle,FXS,17228,,,1.564,,6b3395b4-04bb-4488-8c9e-aef534dd1006,-0.274,-3.334,-0.224,false,no,single,,3.58356,0.18323,230,false,,,,1.77007,,,,Stable/Up,68,2
Ethereum,sushiswap,ARCH-WETH,17225,0,0,0,,55f2897c-4f58-41b2-a619-ab8267bf3c64,0,0,0,false,yes,multi,,0.79171,0.27106,358,false,"0x1f3f9d3068568f8040775be2e8c03c103c61f3af,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0.08111,,,,,,
Carbon,demex,USDC-SWTH,17220,,,0,swth,6bf54a83-1b45-446d-a3b0-49f5120eca85,0,0,0,false,yes,multi,,26.53919,0.66079,211,false,"usdc.1.2.343151,swth",,,0,,,,,,
Ethereum,loopring,MCB-ETH,17219,,,0,,3228934b-553c-45ce-a88e-96b57c1bff61,0,0,0,false,yes,multi,,1.51583,0.25212,105,false,,,,0.44478,,,,,,
Arbitrum,beefy,SUSHI-ETH,17218,,,18.68783,,95933983-de49-4b45-942b-74e6940dcb2e,6.87293,0.39125,,false,yes,multi,Sushi,16.50903,0.34289,276,false,,,,12.52825,,,,Down,70,2
Polygon,quickswap-dex,USDC-SUSDC,17218,0,,0,,bc1f9639-5d4d-4f9e-9ef8-dc549b9ec53e,0,0,0,true,no,multi,,0.01054,0.00969,358,false,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xd2eba21c2e0d6f996fdd063ae20aca8264ac1929",,0,0,,,,,,
Arbitrum,sushiswap,WETH-QR68,17206,0.39585,0,0.39585,,776c1e5d-2564-4f88-ac1b-b36b9f35675c,-0.19083,,,false,yes,multi,,2.99439,0.2201,5,false,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x860490c8424b681088a266dffa7808e2f17156f1",,,4.39482,62.19836,,,,,
Polygon,balancer-v2,WMATIC-FOOT,17205,0,,0,,bccce9c2-1dd5-4859-bc6e-99a24a51988c,0,,,false,yes,multi,,0,0,7,false,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xdd0d1d0a02865e1cb7a01ce42e70f265dc0a5775",,,0,,,,,,
Solana,orca,FANT-USDC,17186,,,4.43685,,33da9811-4e8a-4115-8540-ad6c5dccf0ba,1.62038,4.04439,4.34457,false,yes,multi,Aquafarm,1.52599,0.17028,42,false,,,,2.04955,732.80499,6154.91476,,Down,71,2
Solana,raydium,BOKU-USDC,17180,0.4,,0.4,,8885ce5a-3483-4c27-b544-260fceed2229,0.08,0.13,-1.29,false,yes,multi,,1.45193,0.08707,215,false,,,,0.65047,,,,Down,53,1
BSC,beefy,MAI-BUSD-USDC-USDT,17178,,,0,,807e479d-1303-4794-bf52-d4bf6dfdc86b,0,0,-0.15671,true,no,multi,Dotdot,6.2772,0.24141,239,false,,,,0.01,,,,,,
Ethereum,truefi,USDT,17149,0,0,0,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,64bb6a50-3ace-4c90-960a-7e1e828e944f,0,0,0,true,no,single,,9.64181,1.12773,220,false,0xdac17f958d2ee523a2206206994597c13d831ec7,,,0,,,,,,
Carbon,demex,AXL-SWTH,17139,,,38.99156,swth,ae981ca0-5f3d-4407-9a7e-f98691e5e406,0.01828,-1.48798,38.99156,false,yes,multi,,79.37247,1.60851,169,true,"ibc/062588846168EDFECF20F7681F2A0A131A53B9A3C8535BCA8F7D1A268246974B,swth",,,38.00468,,,,Down,72,2
BSC,pancakeswap,PORTO-WBNB,17122,1.88,0,1.88,,aaac7551-d05f-4912-ad5a-49df2c738779,-0.07,0.42,-0.28,false,yes,multi,,19.42382,0.87908,256,false,"0x49f2145d6366099e13B10FbF80646C0F377eE7f6,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c",,,2.02414,,,,Stable/Up,70,2
Arbitrum,sushiswap,NOVA-WETH,17118,0,0,0,,5ee3f0bf-2a79-4853-8585-2b3c88754a7d,0,0,0,false,yes,multi,,0.61947,0.20193,39,false,"0x73f940a65cb2e7133363f0295be114b7aa10038c,0x82af49447d8a07e3bd95bd0d56f35241523fbab1",,0,0,,,,,,
Ethereum,uniswap-v3,WETH-TRIBE,17115,331.65685,,331.65685,,84739cce-49ed-457f-86aa-cfdf69ef0bda,245,281.07952,205.9689,false,yes,multi,1%,36.00462,2.33899,268,true,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b",-0.08597,21.8474,131.29562,15551.34618,52455.82798,,Down,100,3
BSC,beefy,PRIMAL-USDT,17109,,,928.5707,,ebc6827b-bb2f-4982-8fc2-a21a2493011a,-49.54874,,,false,yes,multi,Thena,1408.51265,2.00814,7,true,,,,1105.20396,,,,Down,98,3
Ethereum,sushiswap,POCUS-USDC,17107,0,0,0,,d857a92a-23e5-4b58-9f1a-eef6710efd0e,0,0,0,false,yes,multi,,0.71987,0.4394,226,false,"0x07e5a0626845ece8ab9c59da1534ac3d21af2757,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",,0,0,,,,,,
